NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
custom_iteration::sampling_decode_b32::7,PushPop,78959,78959,1,1,2496,2496.0,2496.0,2496,2496,0.0,"void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,4,285172,71293.0,68205.0,66589,82173,7365.9,"void at::native::mbtopk::radixFindKthValues<float, unsigned int, unsigned int, (int)2>(at::cuda::detail::TensorInfo<const T1, T2>, unsigned int, unsigned int *, unsigned int, T2, int, int, unsigned int, T3, T3 *, short *)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,216151,216151.0,216151.0,216151,216151,0.0,"void at::native::mbtopk::gatherTopK<float, unsigned int, (int)2>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, unsigned int, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, unsigned int, unsigned int, T1 *, unsigned int *, unsigned int *, unsigned int)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,151802,151802.0,151802.0,151802,151802,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,85052,85052.0,85052.0,85052,85052,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,4,38238,9559.5,9392.0,9279,10175,418.9,"void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int, float>(T1 *, short *, unsigned int *, unsigned int, int, bool, unsigned int *, T2 *, unsigned int *, T1 *, unsigned int)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,20640,20640.0,20640.0,20640,20640,0.0,"void at::native::radixSortKVInPlace<(int)2, (int)-1, (int)32, (int)4, float, long, unsigned int>(at::cuda::detail::TensorInfo<T5, T7>, T7, T7, T7, at::cuda::detail::TensorInfo<T6, T7>, T7, bool)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,2,13408,6704.0,6704.0,4288,9120,3416.7,"void at_cuda_detail::cub::DeviceScanByKeyKernel<at_cuda_detail::cub::DeviceScanByKeyPolicy<at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int *, at_cuda_detail::cub::NullType>::Policy520, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int *, unsigned int *, at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, at_cuda_detail::cub::Equality, at_cuda_detail::cub::Sum, at_cuda_detail::cub::NullType, int>(T2, T3, T4, T5, int, T6, T7, T8, T9)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,2,9952,4976.0,4976.0,4256,5696,1018.2,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::CompareFunctor<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,2,9247,4623.5,4623.5,4064,5183,791.3,"void at::native::tensor_kernel_scan_innermost_dim<float, std::plus<float>>(T1 *, const T1 *, unsigned int, unsigned int, unsigned int, T1, T2)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,7968,7968.0,7968.0,7968,7968,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4, (int)4>>(T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,7935,7935.0,7935.0,7935,7935,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,7615,7615.0,7615.0,7615,7615,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,5152,5152.0,5152.0,5152,5152,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,4672,4672.0,4672.0,4672,4672,0.0,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)8>>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,4639,4639.0,4639.0,4639,4639,0.0,"void <unnamed>::softmax_warp_forward<float, float, float, (int)6, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,2,4096,2048.0,2048.0,1952,2144,135.8,"void at_cuda_detail::cub::DeviceScanInitKernel<at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>>(T1, int)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,3968,3968.0,3968.0,3968,3968,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,3936,3936.0,3936.0,3936,3936,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool, float, float) (instance 1)], std::array<char *, (unsigned long)4>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,3744,3744.0,3744.0,3744,3744,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,3648,3648.0,3648.0,3648,3648,0.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,3584,3584.0,3584.0,3584,3584,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,3456,3456.0,3456.0,3456,3456,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,2975,2975.0,2975.0,2975,2975,0.0,"void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsigned int, unsigned int *)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,2944,2944.0,2944.0,2944,2944,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,2688,2688.0,2688.0,2688,2688,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::8,PushPop,78959,78959,1,1,2495,2495.0,2495.0,2495,2495,0.0,"void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,303380,303380.0,303380.0,303380,303380,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,4,286388,71597.0,68973.5,65949,82492,7409.1,"void at::native::mbtopk::radixFindKthValues<float, unsigned int, unsigned int, (int)2>(at::cuda::detail::TensorInfo<const T1, T2>, unsigned int, unsigned int *, unsigned int, T2, int, int, unsigned int, T3, T3 *, short *)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,218839,218839.0,218839.0,218839,218839,0.0,"void at::native::mbtopk::gatherTopK<float, unsigned int, (int)2>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, unsigned int, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, unsigned int, unsigned int, T1 *, unsigned int *, unsigned int *, unsigned int)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,150361,150361.0,150361.0,150361,150361,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,4,38686,9671.5,9391.0,9312,10592,614.9,"void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int, float>(T1 *, short *, unsigned int *, unsigned int, int, bool, unsigned int *, T2 *, unsigned int *, T1 *, unsigned int)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,20703,20703.0,20703.0,20703,20703,0.0,"void at::native::radixSortKVInPlace<(int)2, (int)-1, (int)32, (int)4, float, long, unsigned int>(at::cuda::detail::TensorInfo<T5, T7>, T7, T7, T7, at::cuda::detail::TensorInfo<T6, T7>, T7, bool)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,2,13343,6671.5,6671.5,4224,9119,3461.3,"void at_cuda_detail::cub::DeviceScanByKeyKernel<at_cuda_detail::cub::DeviceScanByKeyPolicy<at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int *, at_cuda_detail::cub::NullType>::Policy520, at_cuda_detail::cub::TransformInputIterator<unsigned int, at::native::mbtopk::BlockIdxToKey, at_cuda_detail::cub::CountingInputIterator<unsigned int, unsigned int>, long>, unsigned int *, unsigned int *, at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, at_cuda_detail::cub::Equality, at_cuda_detail::cub::Sum, at_cuda_detail::cub::NullType, int>(T2, T3, T4, T5, int, T6, T7, T8, T9)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,2,9727,4863.5,4863.5,4192,5535,949.6,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::CompareFunctor<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,2,9280,4640.0,4640.0,4096,5184,769.3,"void at::native::tensor_kernel_scan_innermost_dim<float, std::plus<float>>(T1 *, const T1 *, unsigned int, unsigned int, unsigned int, T1, T2)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,8064,8064.0,8064.0,8064,8064,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4, (int)4>>(T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,7935,7935.0,7935.0,7935,7935,0.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator ()(at::TensorIterator &)::[lambda(long, long) (instance 1)]>, unsigned int, long, (int)4, (int)4>>(T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,7872,7872.0,7872.0,7872,7872,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,5247,5247.0,5247.0,5247,5247,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,4736,4736.0,4736.0,4736,4736,0.0,"void <unnamed>::softmax_warp_forward<float, float, float, (int)6, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,4576,4576.0,4576.0,4576,4576,0.0,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)8>>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,2,4128,2064.0,2064.0,1952,2176,158.4,"void at_cuda_detail::cub::DeviceScanInitKernel<at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>>(T1, int)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,3904,3904.0,3904.0,3904,3904,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool, float, float) (instance 1)], std::array<char *, (unsigned long)4>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,3840,3840.0,3840.0,3840,3840,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,3839,3839.0,3839.0,3839,3839,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<float>(at::TensorIteratorBase &, at::native::<unnamed>::OpType, T1)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,3776,3776.0,3776.0,3776,3776,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,3456,3456.0,3456.0,3456,3456,0.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,3424,3424.0,3424.0,3424,3424,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
custom_iteration::sampling_decode_b32::9,PushPop,78959,78959,1,1,3040,3040.0,3040.0,3040,3040,0.0,"void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsigned int, unsigned int *)"
